Cat,Light,GBR,H2O,Average,Real
54.56191518,55.85694285,54.07227919,54.62249027,54.77840687,58.01
51.10583866,52.46019826,52.34955754,52.82561954,52.1853035,52.54
56.86764287,59.50175716,56.56162354,56.53219869,57.36580557,61.59
58.28601392,58.02073577,57.43642567,56.9861891,57.68234112,59.96
45.23610685,52.75727869,47.52951966,46.01912644,47.88550791,57.01
54.00497086,52.75727869,50.72703278,49.9354768,51.85618978,57.01
52.89763644,50.76174407,51.29914511,51.23807185,51.54914937,49.98
60.21490427,60.1730908,57.46004329,57.63856257,58.87165023,59.96
57.09660871,55.1539705,55.77177655,55.17126215,55.79840448,59.26
56.34027635,58.78039427,57.29384209,56.4159638,57.20761913,57.04
52.02756481,52.59099458,52.2822446,53.87765359,52.6946144,52.54
48.48764265,47.73300485,51.53097483,49.41218378,49.29095153,45.94
53.68033973,53.86528513,51.98989394,53.67893996,53.30361469,57.04
50.99189612,54.32178677,52.62226227,56.08968988,53.50640876,56.61
50.47513234,49.70110338,50.49209985,51.79303527,50.61534271,46.04
59.55925913,60.13199441,57.46805499,57.97740042,58.78417724,59.96
45.18749488,43.90938017,48.78715202,47.0978622,46.24547232,38.22
46.06076121,47.89347772,48.26557472,48.84223268,47.76551158,44.17
55.11923124,53.20767638,53.36191221,56.28467428,54.49337352,51.32
53.14409738,53.20767638,53.025976,54.78901894,53.54169217,51.32
50.00386389,52.04646167,51.21198711,52.0505916,51.32822607,52.6
50.60199624,51.21627824,51.53838785,49.23325387,50.64747905,49.98
49.10658194,52.19064403,49.73499251,50.89200944,50.48105698,54.55
53.40884378,52.19064403,50.84705742,50.3722741,51.70470483,49.98
53.9162953,50.21188546,46.91882173,49.91036099,50.23934087,55.14
59.56635469,59.73979242,57.44559652,57.87534824,58.65677297,59.96
54.70594,56.66959825,55.01164158,56.23018588,55.65434143,56.61
53.57873033,56.8076811,56.23694845,56.46562738,55.77224682,56.61
51.16351671,49.86712089,51.10115428,51.17659942,50.82709782,52.16
47.50072572,46.09472328,49.74068493,46.85793279,47.54851668,34.15
51.1925216,53.83653743,51.07273789,54.63297572,52.68369316,60.92
52.82542017,53.98078715,52.84176863,50.67231251,52.58007212,59.26
55.6626602,50.76658193,51.84729012,48.6305959,51.72678204,57.01
44.71555154,50.76658193,50.38967093,46.42726514,48.07476739,44.58
52.56683311,56.60114817,54.73880923,55.73404288,54.91020835,58.01
51.87533566,51.29741958,48.58558979,52.40824042,51.04164636,52.23
55.55185489,52.77037226,51.27285944,49.15070891,52.18644888,57.01
46.17098093,52.77037226,47.15885874,47.02898661,48.28229963,55.14
55.99952556,55.43100125,54.61006406,54.3996102,55.11005027,56.82
53.37077039,55.94352181,56.7210458,53.76272792,54.94951648,56.82
43.7484866,52.75727869,47.52951966,48.25491751,48.07255062,57.01
56.04551802,52.75727869,50.72703278,48.25491751,51.94618675,57.01
52.92785524,53.58220489,52.58902869,53.70930083,53.20209741,52.54
58.09143015,58.58584821,57.45483158,58.32510092,58.11430271,59.96
51.50394521,52.54347935,52.44100112,52.9212739,52.3524249,52.54
51.13518914,45.93207471,51.078462,50.90502359,49.76268736,45.94
56.15961495,58.15840947,55.88712456,58.30256081,57.12692745,57.42
40.93887341,45.7625882,46.55909899,46.51343926,44.94349997,34.15
54.43173357,53.12174402,51.78324024,53.71123739,53.26198881,52.6
54.21833672,53.38802777,51.14089253,53.68619334,53.10836259,46.04
55.35673973,57.47430099,55.69992651,54.09844997,55.6573543,59.26
48.17057732,47.66617836,51.58327911,50.44873091,49.46719142,45.94
51.82751146,52.79181699,52.47382073,52.03625236,52.28235039,52.54
53.47335408,52.05975341,51.32128561,52.98954827,52.46098535,52.16
60.01201129,59.50947605,57.45483158,56.23690032,58.30330481,59.96
52.78927496,51.8454288,52.43798071,52.6384041,52.42777214,52.54
46.48116217,47.52237516,49.13207131,48.59780573,47.93335359,34.15
54.55116016,49.11506713,50.83865154,49.4001252,50.97625101,57.01
52.85803655,51.59641776,51.31400837,50.65810452,51.6066418,52.16
57.93255733,58.83771447,57.45560567,57.41189914,57.90944415,59.96
57.30586138,57.35532858,55.83979374,56.50709801,56.75202043,57.42
57.74929402,57.40361006,55.83979374,56.50709801,56.87494896,57.42
57.33972849,58.44505427,57.43779276,57.07569269,57.57456705,59.96
54.5719857,54.67365441,54.99104097,56.21425108,55.11273304,60.92
56.79914605,55.50629919,57.15837046,53.09639452,55.64005255,57.8
43.51331365,47.57424679,48.08800138,48.04589731,46.80536478,47.06
49.62447824,52.1174127,51.62286774,50.89917471,51.06598335,49.98
51.42320001,53.39766041,55.99044869,53.64504765,53.61408919,46.04
56.80566976,58.19139699,56.51488269,55.90960205,56.85538787,61.59
51.39284186,51.24947235,52.12233107,50.02343103,51.19701908,47.43
49.63584275,50.46771099,51.17964536,50.76400542,50.51180113,52.6
51.20960103,57.05291716,55.68306103,55.929723,54.96882555,60.93
57.98713815,53.36493487,55.84133128,57.7455101,56.2347286,57.42
55.47808827,52.77329123,51.64145317,48.51320181,52.10150862,57.01
50.98775937,52.82554401,49.85775693,46.43877573,50.02745901,55.14
50.22487953,52.95367859,51.60419186,50.29678319,51.26988329,49.98
53.27797124,53.89917839,54.74987358,54.92573181,54.21318876,51.4
54.17033242,52.41992893,51.51700895,51.62814477,52.43385377,49.98
53.75082728,49.92815125,50.95965578,51.19183764,51.45761799,49.98
50.9475201,52.26151612,51.64770657,51.64674572,51.62587213,52.54
49.47931289,51.3566304,51.57598977,49.32113882,50.43326797,49.98
52.73952138,53.5812662,51.09726274,51.58808816,52.25153462,46.04
52.50006846,53.20396543,52.03448716,52.6027986,52.58532991,52.54
57.73484096,57.20599485,55.84971406,57.73775804,57.13207698,57.42
55.86862696,57.22450177,55.86631703,58.10745077,56.76672413,57.42
46.61718956,47.09458806,48.08871513,49.0447444,47.71130929,47.06
59.35785067,56.7864523,56.32361641,55.80886407,57.06919586,56.61
53.92723423,51.50527623,51.32151148,50.22331826,51.74433505,52.16
46.58835041,46.91690359,49.74512333,48.62828542,47.96966569,34.15
50.165852,51.26515741,51.59141203,50.37374288,50.84904108,49.98
48.07006464,49.33263819,51.01834329,50.16815895,49.64730127,55.14
47.46361043,47.36242127,50.52312177,46.76291413,48.0280169,44.17
51.42379377,54.45919766,53.79596065,54.17766682,53.46415472,52.37
55.20357104,56.30370328,57.11875355,55.08720893,55.9283092,57.8
53.80529999,58.20183095,56.1928136,58.66291188,56.71571411,56.61
51.31155966,50.46499482,50.57199291,52.63424774,51.24569878,45.94
50.42741419,49.93238213,50.72573831,50.03305442,50.27964726,49.98
56.39124814,57.47189326,55.85492727,57.44108725,56.78978898,57.42
51.74461271,51.10969347,51.58323625,50.85111041,51.32216321,49.98
52.6305689,51.74009334,51.93272304,51.73950233,52.0107219,52.6
57.45548962,56.80018891,55.84971406,56.90990052,56.75382328,57.42
53.86240461,52.80184983,52.77841074,52.41007821,52.96318585,52.54
57.8469475,56.34772653,57.15811381,55.68735607,56.76003598,57.8
51.68707397,52.05711361,52.55985449,52.1450639,52.1122765,52.54
45.8129451,46.37319508,49.72770266,47.99533057,47.47729335,44.17
51.76386939,51.75444467,52.62113954,53.38148586,52.38023487,52.54
46.74842085,46.98750787,49.72624694,49.13416931,48.14908624,34.15
54.95374101,54.85236736,55.79878552,55.68500643,55.32247508,59.26
56.59528078,57.05238196,56.91380936,55.74761653,56.57727216,57.04
57.61321358,57.20812476,55.84057296,56.64840855,56.82757996,57.42
57.19787468,55.04557458,55.64187444,56.0528932,55.98455422,57.8
53.4774677,53.56574369,54.68856194,54.35695986,54.0221833,60.65
58.52773725,54.93824706,55.15201449,52.92363198,55.3854077,69.09
51.42495356,46.58919753,50.1523783,47.76151283,48.98201055,44.17
56.96023543,59.80679625,54.09087564,56.26925892,56.78179156,56.61
56.61258595,59.65601071,56.57825267,55.00145204,56.96207534,61.59
56.24146383,55.00385667,56.9191466,55.14048762,55.82623868,52.37
53.59611959,55.00385667,54.14107837,55.8537378,54.64869811,58.01
52.88777613,53.85098349,54.5688288,54.00428237,53.8279677,60.65
52.26169017,52.21359713,51.60187147,52.51010529,52.14681601,52.54
51.49390058,52.31912273,51.867379,51.60135674,51.82043976,52.54
53.61252737,53.83962976,52.39516197,52.8366606,53.17099492,56.61
51.86132098,53.25913125,53.90009858,54.73568144,53.43905806,52.37
51.32549426,52.84457263,52.49444303,52.67504116,52.33488777,52.54
45.7008945,52.82601622,46.70973576,46.79737501,48.00850537,57.01
50.32986241,53.10107521,51.98497656,51.89329946,51.82730341,47.43
50.62765562,53.79385914,53.81047768,54.53728759,53.19232001,52.37
60.05542627,59.22738681,57.45517737,57.46748576,58.55136905,59.96
46.50352399,47.66320529,50.0015827,47.4487027,47.90425367,45.94
52.03289345,52.72986956,52.22285743,51.97100954,52.23915749,52.54
57.89826756,56.22011986,55.81213784,56.52127821,56.61295087,57.42
56.05629103,55.18203493,55.29127893,55.62969696,55.53982546,71.02
47.98561832,47.86111685,50.28891198,49.01639588,48.78801076,47.06
50.72100243,52.31054388,51.02066564,51.16593829,51.30453756,45.94
56.05273948,55.73830094,54.19017672,56.1420769,55.53082351,58.01
56.59424239,55.55601714,54.29445892,56.09066925,55.63384693,56.82
53.81698285,52.80068289,51.79187329,49.47490702,51.97111151,57.01
49.89614694,53.39934006,47.84012971,53.04142086,51.04425939,52.23
53.37129829,53.11094465,52.02125327,53.49190759,52.99885095,47.43
51.0135002,52.83900233,46.94593989,49.43304573,50.05787204,55.14
56.17723138,56.55744005,55.8629402,56.51354272,56.27778859,57.42
52.41016837,53.47904041,51.07921594,53.54629796,52.62868067,46.04
52.21655873,53.16191835,53.40389844,55.03232602,53.45367538,51.32
58.41136931,58.31207505,57.06146526,57.86765914,57.91314219,59.26
51.5160208,52.01545785,51.90630795,51.92981073,51.84189933,52.6
55.74237697,57.18858817,55.8495998,56.31967592,56.27506022,57.42
51.37064374,53.10107521,52.02090374,52.19094569,52.1708921,47.43
52.81327482,52.82601622,51.66874294,48.7522572,51.5150728,57.01
54.62253815,54.74061128,56.56939547,54.23905515,55.04290002,57.8
53.33848872,54.24337534,52.78331242,53.71569376,53.52021756,52.54
51.53013856,53.7162725,51.46289513,50.91287995,51.90554654,49.98
52.26398495,48.31128259,51.97998606,50.98186935,50.88428074,47.43
57.57912322,57.31475246,55.8495998,56.51109915,56.81364366,57.42
52.48656079,51.84519735,51.90630795,52.29914815,52.13430356,52.6
54.18506934,53.82983714,54.33618277,54.12690525,54.11949862,51.4
51.23717298,50.2254244,52.33513152,50.42486972,51.05564966,47.43
55.48387953,57.48179223,55.84971406,57.11606094,56.48286169,57.42
50.39622146,52.33386448,52.36926278,52.96842439,52.01694328,52.54
43.01822136,49.3752947,46.56095194,45.72868561,46.1707884,49.14
47.83170072,51.70680633,50.69180479,46.84554413,49.26896399,52.6
52.17425368,52.666364,51.76674231,51.77226933,52.09490733,52.54
54.06549625,56.10029315,56.01606572,53.65341249,54.9588169,56.82
41.79994804,52.81238376,47.07722199,46.62852436,47.07951954,49.14
54.06776569,52.81238376,50.99614464,47.56562403,51.36047953,57.01
48.98273054,52.95367859,51.54872515,50.29639498,50.94538231,49.98
45.31859633,52.82554401,47.70404069,47.80943572,48.41440419,55.14
52.47572674,52.24383942,51.53649464,51.87871669,52.03369437,49.98
46.89908069,47.98261389,49.73290931,48.58167536,48.29906981,44.17
56.00189137,57.82860554,57.45517737,54.00184444,56.32187968,59.96
53.15576114,54.31425279,54.45643599,56.0817508,54.50205018,52.37
49.98953182,50.15013599,53.54298158,56.50646171,52.54727778,46.04
57.42350609,58.15744201,55.8629402,56.84130667,57.07129874,57.42
57.75875481,58.16244549,57.46521541,56.84833161,57.55868683,59.96
52.2436608,53.0983937,51.99346368,53.23070465,52.64155571,47.43
56.57352605,56.6989503,55.8495998,57.39561879,56.62942373,57.42
49.80002537,51.15047839,50.67496402,49.2409716,50.21660984,52.6
57.86014076,52.63124975,55.83474863,54.29097799,55.15427928,59.26
55.7305537,54.83480614,55.30957684,56.02264141,55.47439452,71.02
54.37903315,51.07642266,50.8621839,50.64751466,51.74128859,49.98
53.51259877,54.4495071,54.23904947,54.08058255,54.07043447,69.09
59.32116498,58.53084829,57.45517737,56.47253185,57.94493062,59.96
50.70067908,53.6913275,53.81047768,54.8061584,53.25216066,52.37
49.74159127,51.46863566,51.28093558,51.49833479,50.99737432,49.98
48.1003096,47.87291001,50.07104524,51.25222402,49.32412222,45.94
55.58826386,52.42692091,54.3856179,54.06512496,54.11648191,60.65
49.27912748,49.66377755,49.68011187,48.57404062,49.29926438,45.94
54.45872376,56.21715931,56.48301784,54.88509174,55.51099816,56.82
49.81330528,50.23563153,50.67727386,48.8732111,49.89985544,49.98
49.75976469,50.16522422,51.62502874,49.41010187,50.24002988,49.98
51.26060357,52.27282087,51.77737715,50.31987576,51.40766934,52.54
50.34334254,51.69399063,51.55356996,51.09502589,51.17148226,49.98
51.71836705,52.96796732,53.61385859,52.07312648,52.59332986,46.04
55.72619704,57.0729159,56.68793272,56.898168,56.59630341,57.04
55.55418224,56.75796531,56.37107122,55.45214854,56.03384183,60.92
53.58534772,53.06898013,54.56807561,53.36384903,53.64656312,61.59
56.68721117,55.47087577,55.83132236,56.61773836,56.15178692,57.42
46.02134793,43.41151057,48.82400979,44.78611974,45.76074701,38.22
59.84589389,60.10843736,57.48395686,59.27310911,59.1778493,59.96
45.64819331,46.7573214,49.72576012,47.57851783,47.42744816,34.15
57.25989378,56.85110386,55.73993919,56.02513508,56.46901798,59.5
57.36868098,56.00244949,55.83979374,57.71095428,56.73046962,57.42
56.14016229,56.14933883,55.83979374,56.6767653,56.20151504,57.42
52.81670213,47.3512592,52.61239263,49.24307686,50.50585771,39.96
41.67821408,46.73163072,46.77575827,45.31615119,45.12543856,49.14
54.09290581,55.76092081,54.60593442,54.38238594,54.71053675,56.82
53.57809452,51.48541218,51.54671685,52.0238206,52.15851104,49.98
46.63055267,52.81203289,47.69882866,50.17384518,49.32881485,55.14
51.6992158,53.07414828,52.37389056,52.732869,52.47003091,52.54
52.91222399,52.69031724,51.72272151,53.26870615,52.64849222,52.6
55.03363466,56.24816601,54.73806154,54.55622759,55.14402245,58.01
53.59560831,54.43742854,55.12003431,54.26991987,54.35574776,56.82
56.15899181,54.78466993,54.54636101,52.92944302,54.60486644,57.8
59.32613559,59.30991109,57.45517737,58.31095558,58.60054491,59.96
53.04270543,54.10978274,54.45643599,54.41496609,54.00597256,52.37
47.67402729,48.14012789,51.37722816,49.73748246,49.23221645,45.94
56.6424192,58.9663153,56.1928136,55.84519331,56.91168535,56.61
55.1233508,57.48650146,54.72743209,56.63662157,55.99347648,56.61
58.34878584,59.31750877,57.44655227,57.74738449,58.21505784,59.96
43.67219258,52.80068289,47.46547402,46.74540215,47.67093791,57.01
53.58330627,53.39934006,48.32455822,52.81578532,52.03074747,52.23
49.28701799,47.1330407,49.71855685,47.49816211,48.40919441,44.17
55.18473764,56.57608901,55.99555906,55.1399896,55.72409383,57.04
55.23951768,55.24886945,56.43113222,54.91836002,55.45946984,56.82
48.98101867,47.87183962,51.57395328,48.52622605,49.2382594,45.94
57.32334892,57.52730246,55.83979374,56.93157175,56.90550422,57.42
55.59104752,57.34147472,55.83979374,56.99458568,56.44172542,57.42
56.30525333,58.87944261,55.78628406,56.70095585,56.91798396,56.82
58.7651696,56.76215699,55.74300084,55.53603971,56.70159179,59.26
